FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA ,CLASE DE SITIO ,ARMA O MEDIO,MOVIL VICTIMA ,MOVIL AGRESOR ,EDAD ,GENERO ,ESTADO CIVIL,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,PAIS NACE,CODIGO DANE ,2012
11/03/2012 12:00:00 AM,NORTE DE SANTANDER,EL ZULIA,Domingo,0:10,VEREDA RANCHO GRANDE,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,17,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"95,001,000",1
12/03/2012 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,10:00,CONJUNTO RESIDENCIAL MANUEL MEJIA E-8,URBANA,INTERIOR VEHICULO PARTICULAR,NO REPORTADO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,001,000",1
12/03/2012 12:00:00 AM,NARIÑO,CÓRDOBA,Lunes,13:30,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,33,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"76,834,000",1
12/03/2012 12:00:00 AM,ARAUCA,TAME,Lunes,19:00,VEREDA SAPARAY,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,69,MASCULINO,CASADO,GANADERO,NO REPORTADA,PRIMARIA,COLOMBIA,"47,555,000",1
15/03/2012,NARIÑO,SANTACRUZ,Jueves,7:00,VEREDA ARRAYAN,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,CONDUCTOR MOTOCICLETA,49,FEMENINO,CASADO,EDUCADOR,LICENCIADO,SUPERIOR,COLOMBIA,"54,003,000",1
15/03/2012,CALDAS,MANIZALES (CT),Jueves,16:00,FATIMA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,0,FEMENINO,SOLTERO,NO REPORTA,NO REPORTADA,NO REPORTADO,COLOMBIA,"85,010,000",1
22/03/2012,META,PUERTO GAITÁN,Jueves,0:00,VEREDA YUCAO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,-,MASCULINO,UNION LIBRE,AMA DE CASA,NO REPORTADA,PRIMARIA,COLOMBIA,"44,035,000",1
22/03/2012,META,PUERTO GAITÁN,Jueves,0:00,VEREDA YUCAO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,VEHICULO,-,MASCULINO,UNION LIBRE,AMA DE CASA,NO REPORTADA,NO REPORTADA,COLOMBIA,"18,001,000",1
22/03/2012,META,PUERTO GAITÁN,Jueves,0:00,VEREDA YUCAO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,-,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"52,835,000",1
23/03/2012,ANTIOQUIA,MEDELLÍN (CT),Viernes,16:20,GUAYABAL C-15,URBANA,VIAS PUBLICAS,NO REPORTADA,A PIE,A PIE,21,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"47,001,000",1
26/03/2012,TOLIMA,IBAGUÉ (CT),Lunes,9:00,TULIO VARON,URBANA,CASAS DE HABITACION,NO REPORTADA,NO REPORTADA,NO REPORTADA,19,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"41,001,000",1
26/03/2012,ATLÁNTICO,BARRANQUILLA (CT),Lunes,12:30,EL BOSQUE,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,0,FEMENINO,SOLTERO,NO REPORTA,NO REPORTADA,NO REPORTADA,COLOMBIA,"19,807,000",1
26/03/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,14:30,LA PERSEVERANCIA E-3,URBANA,FRENTE A COLEGIO NO REPORTADA VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,11,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"81,736,000",1
27/03/2012,NORTE DE SANTANDER,TOLEDO,Martes,8:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,61,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,COLOMBIA,"19,532,000",1
28/03/2012,ANTIOQUIA,GUARNE,Miércoles,10:00,HOJAS ANCHAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,43,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"76,001,000",1
28/03/2012,CAQUETÁ,MILÁN,Miércoles,19:55,-,RURAL,FINCAS Y SIMILARES,NO REPORTADO,NO REPORTADA,NO REPORTADA,60,MASCULINO,UNION LIBRE,GANADERO,NO REPORTADA,PRIMARIA,COLOMBIA,"54,001,000",1
31/03/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,17:00,SANTA LUCIA E-18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,NO REPORTADA,42,FEMENINO,SOLTERO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"50,287,000",1
31/03/2012,BOYACÁ,CHIQUINQUIRÁ,Sábado,20:00,BARRIO SAN MATEO,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,VEHICULO,23,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"81,001,000",1
31/03/2012,BOYACÁ,CHIQUINQUIRÁ,Sábado,20:00,BARRIO SAN MATEO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,42,FEMENINO,CASADO,AMA DE CASA,NO REPORTADA,NO REPORTADA,COLOMBIA,"19,698,000",1
31/03/2012,BOYACÁ,CHIQUINQUIRÁ,Sábado,20:00,BARRIO SAN MATEO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,19,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"19,698,000",1
31/03/2012,BOYACÁ,CHIQUINQUIRÁ,Sábado,20:00,BARRIO SAN MATEO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,42,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"19,698,000",1
31/03/2012,BOYACÁ,CHIQUINQUIRÁ,Sábado,20:00,BARRIO SAN MATEO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,19,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"19,698,000",1
31/03/2012,BOYACÁ,CHIQUINQUIRÁ,Sábado,20:00,BARRIO SAN MATEO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"41,668,000",1
03/04/2012 12:00:00 AM,GUAJIRA,MAICAO,Martes,8:30,-,RURAL,TROCHA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,66,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"81,794,000",1
04/04/2012 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:00,POLO CLUB E-12,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,82,MASCULINO,SOLTERO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,001,000",1
04/04/2012 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:00,CASABLANCA I     E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,40,MASCULINO,NO REPORTADA,COMERCIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"73,001,000",1
04/04/2012 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,23:35,TEUSAQUILLO E-13,URBANA,TRANSPORTE PÚBLICO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,NO REPORTADA,24,FEMENINO,SOLTERO,EDUCADOR,MUSICO,SUPERIOR,COLOMBIA,"18,150,000",1
04/04/2012 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,23:35,TEUSAQUILLO E-13,URBANA,TRANSPORTE PÚBLICO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,NO REPORTADA,29,MASCULINO,SOLTERO,EDUCADOR,MUSICO,SUPERIOR,COLOMBIA,"18,150,000",1
11/04/2012 12:00:00 AM,NORTE DE SANTANDER,TOLEDO,Miércoles,12:00,CORREGIMIENTO GIBRALTAR,URBANA,PUENTE,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,59,MASCULINO,CASADO,EMPLEADO PARTICULAR,INGENIERO CIVIL,SUPERIOR,COLOMBIA,"15,162,000",1
11/04/2012 12:00:00 AM,NORTE DE SANTANDER,TOLEDO,Miércoles,12:00,CORREGIMIENTO GIBRALTAR,URBANA,PUENTE,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,61,MASCULINO,CASADO,EMPLEADO PARTICULAR,INGENIERO CIVIL,SUPERIOR,COLOMBIA,"19,698,000",1
11/04/2012 12:00:00 AM,CAUCA,MERCADERES,Miércoles,12:30,CASERIO MOJARRAS VIA PANAMERICANA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,41,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"81,794,000",1
13/04/2012,ARAUCA,TAME,Viernes,7:00,LAS BRISAS DE SATENA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"20,011,000",1
13/04/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,20:30,FRANCO E-9,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,36,MASCULINO,CASADO,EMPLEADO PARTICULAR,INGENIERO ELECTRICO,SUPERIOR,COLOMBIA,"17,174,000",1
17/04/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:30,GRAN BRITALIA E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,64,MASCULINO,NO REPORTADA,PENSIONADO,NO REPORTADA,SECUNDARIA,COLOMBIA,"54,800,000",1
17/04/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:00,GRAN BRITALIA E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,53,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"54,800,000",1
18/04/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,23:30,CHICO NORTE I E-2,URBANA,PARQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"54,800,000",1
20/04/2012,VALLE,TULUÁ,Viernes,19:15,El Centro,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"54,800,000",1
21/04/2012,ANTIOQUIA,RIONEGRO,Sábado,20:00,LLANOGRANDE,RURAL,FINCAS Y SIMILARES,NO REPORTADO,NO REPORTADA,NO REPORTADA,56,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"47,001,000",1
22/04/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,7:00,GALERIAS E-13,URBANA,TRANSPORTE PÚBLICO,NO REPORTADO,NO REPORTADA,NO REPORTADA,-,FEMENINO,NO REPORTA,COMERCIANTE,NO REPORTADA,NO REPORTADO,COLOMBIA,"76,109,000",1
22/04/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,7:00,GALERIAS E-13,URBANA,TRANSPORTE PÚBLICO,NO REPORTADO,NO REPORTADA,NO REPORTADA,-,FEMENINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"17,042,000",1
22/04/2012,SANTANDER,SURATÁ,Domingo,21:00,-,RURAL,FINCAS Y SIMILARES,NO REPORTADO,NO REPORTADA,NO REPORTADA,72,MASCULINO,CASADO,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"50,001,000",1
24/04/2012,CASANARE,AGUAZUL,Martes,10:20,-,RURAL,FINCAS Y SIMILARES,ESPOSAS,A PIE,VEHICULO,55,MASCULINO,CASADO,EMPLEADO PUBLICO,NO REPORTADA,SUPERIOR,COLOMBIA,"76,001,000",1
24/04/2012,SANTANDER,BOLÍVAR,Martes,19:00,-,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,VEHICULO,43,MASCULINO,CASADO,GANADERO,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,001,000",1
26/04/2012,CUNDINAMARCA,TABIO,Jueves,18:00,-,RURAL,FINCAS Y SIMILARES,NO REPORTADO,NO REPORTADA,NO REPORTADA,53,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"76,622,000",1
28/04/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,0:10,MURILLO TORO E-18,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,-,MASCULINO,NO REPORTADA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"25,290,000",1
28/04/2012,CAQUETÁ,LA MONTAÑITA,Sábado,15:00,INSPOLICIA LA UNION PENEYA,RURAL,FINCAS Y SIMILARES,NO REPORTADA,A PIE,VEHICULO,35,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,COMUNICADOR SOCIALNO REPORTADAPERIODISTA,SUPERIOR,FRANCIA,"5,790,000",1
29/04/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,9:30,LA CATEDRAL E-17,URBANA,TRANSPORTE PÚBLICO,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,26,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,ABOGADO,SUPERIOR,COLOMBIA,"81,065,000",1
30/04/2012,NARIÑO,GUAITARILLA,Lunes,21:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,53,FEMENINO,DIVORCIADO,EDUCADOR,LICENCIADO,SUPERIOR,COLOMBIA,"81,065,000",1
30/04/2012,NARIÑO,GUAITARILLA,Lunes,21:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,41,FEMENINO,CASADO,EDUCADOR,LICENCIADO,SUPERIOR,COLOMBIA,"81,794,000",1
30/04/2012,NARIÑO,GUAITARILLA,Lunes,21:00,-,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADA,NO REPORTADA,53,MASCULINO,UNION LIBRE,EDUCADOR,LICENCIADO,SUPERIOR,COLOMBIA,"76,670,000",1
01/05/2012 12:00:00 AM,GUAJIRA,MAICAO,Martes,17:00,-,URBANA,PLAZAS DE MERCADO,NO REPORTADA,VEHICULO,CONDUCTOR MOTOCICLETA,23,MASCULINO,UNION LIBRE,GANADERO,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,065,000",1
04/05/2012 12:00:00 AM,VALLE,CALI (CT),Viernes,6:00,SIMON BOLIVAR E8,URBANA,RODANDO SOBRE VIA NO REPORTADA VIA PUBLICA,NO REPORTADA,VEHICULO,CONDUCTOR MOTOCICLETA,45,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,065,000",1
04/05/2012 12:00:00 AM,VALLE,CALI (CT),Viernes,6:00,SIMON BOLIVAR E8,URBANA,RODANDO SOBRE VIA NO REPORTADA VIA PUBLICA,NO REPORTADA,VEHICULO,CONDUCTOR MOTOCICLETA,55,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,065,000",1
04/05/2012 12:00:00 AM,RISARALDA,PEREIRA (CT),Viernes,12:00,SECTOR GALERIA CENTRAL,URBANA,VIAS PUBLICAS,NO REPORTADA,VEHICULO,CONDUCTOR MOTOCICLETA,22,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,065,000",1
05/05/2012 12:00:00 AM,BOYACÁ,CHIQUINQUIRÁ,Sábado,6:00,BARRIO SAN MATEO,URBANA,VIAS PUBLICAS,NO REPORTADA,VEHICULO,CONDUCTOR MOTOCICLETA,11,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"81,065,000",1
05/05/2012 12:00:00 AM,BOYACÁ,SORACÁ,Sábado,10:00,VDA. QUEBRADA VIEJA,RURAL,FINCAS Y SIMILARES,NO REPORTADA,VEHICULO,CONDUCTOR MOTOCICLETA,55,FEMENINO,CASADO,CANDIDATOS,NO REPORTADA,PRIMARIA,COLOMBIA,"81,065,000",1
05/05/2012 12:00:00 AM,BOYACÁ,SORACÁ,Sábado,10:00,VDA. QUEBRADA VIEJA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,VEHICULO,61,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"66,170,000",1
10/05/2012 12:00:00 AM,CUNDINAMARCA,ALBÁN,Jueves,14:44,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,14,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"81,736,000",1
11/05/2012 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,18:30,GALERIAS E-13,URBANA,TRANSPORTE PÚBLICO,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,24,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,NORUEGA,"81,736,000",1
16/05/2012,MAGDALENA,ZONA BANANERA,Miércoles,16:00,CORREGIMIENTO TUCURINCA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,CONDUCTOR MOTOCICLETA,18,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"81,736,000",1
16/05/2012,MAGDALENA,ZONA BANANERA,Miércoles,16:00,CORREGIMIENTO TUCURINCA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,10,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"50,577,000",1
03/07/2012 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,13:45,-,URBANA,HOSPITALES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,0,MASCULINO,SOLTERO,NO REPORTA,NO REPORTADA,ANALFABETA,COLOMBIA,"13,810,000",1
19/05/2012,ARAUCA,SARAVENA,Sábado,22:15,CENTRO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,NO REPORTADA,NO REPORTADA,52,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,137,000",1
21/05/2012,ANTIOQUIA,MEDELLÍN (CT),Lunes,8:55,MANRIQUE 1  C-4,URBANA,CASAS DE HABITACION,NO REPORTADA,A PIE,A PIE,20,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"47,001,000",1
22/05/2012,VALLE,CALI (CT),Martes,20:55,PANCE E22,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,CONDUCTOR MOTOCICLETA,39,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"5,501,000",1
23/05/2012,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Miércoles,17:30,VDA. PUENTE GUAMO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,49,MASCULINO,UNION LIBRE,GANADERO,NO REPORTADA,PRIMARIA,COLOMBIA,"17,001,000",1
23/05/2012,META,PUERTO LÓPEZ,Miércoles,19:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR MOTOCICLETA,59,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"15,759,000",1
28/05/2012,CAUCA,ROSAS,Lunes,14:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,-,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"66,001,000",1
29/05/2012,CAUCA,CALOTO,Martes,13:00,VDA HUASANO,URBANA,FINCAS Y SIMILARES,NO REPORTADA,NO REPORTADA,NO REPORTADA,55,MASCULINO,CASADO,EMPLEADO PUBLICO,NO REPORTADA,SUPERIOR,COLOMBIA,"5,107,000",1
29/05/2012,CAUCA,CALOTO,Martes,13:00,VDA HUASANO,URBANA,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,48,MASCULINO,CASADO,EMPLEADO PUBLICO,NO REPORTADA,SUPERIOR,COLOMBIA,"81,794,000",1
29/05/2012,CHOCÓ,LLORÓ,Martes,17:00,-,RURAL,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,49,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"85,001,000",1
30/05/2012,VICHADA,LA PRIMAVERA,Miércoles,8:30,-,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,40,MASCULINO,CASADO,EMPLEADO PARTICULAR,ZOOTECNICO,SUPERIOR,COLOMBIA,"73,319,000",1
31/05/2012,TOLIMA,CAJAMARCA,Jueves,7:00,VRDA. EL CAJON,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,8,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"11,001,000",1
